count,mean,std,min,25%,50%,75%,max,fname,EPIC_ID,logstd,logiqr
1683.0,0.9943204906833036,0.011597593772373734,0.969349675,0.9864435284999999,0.99337514,1.0007035260000001,1.020742598,hlsp_k2sff_k2_lightcurve_202524330-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-1.9356321073058764,-1.8458805506227383
1572.0,0.9991638989669223,0.001181710972387194,0.99671153,0.9981121955000001,0.998995591,1.0002150257500002,1.001931313,hlsp_k2sff_k2_lightcurve_202526459-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.9274887319544076,-2.6771957841200185
1647.0,0.9974353160030354,0.0050020339726638465,0.988554174,0.9927376,0.997568405,1.0021166400000001,1.00740416,hlsp_k2sff_k2_lightcurve_202526854-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.3008533629673034,-2.027841611944933
1600.0,0.999500045976251,0.0011542043975470912,0.9971705259999999,0.99850911475,0.999464396,1.0005234395,1.0033838640000001,hlsp_k2sff_k2_lightcurve_202527051-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.9377172753515657,-2.6958705110597854
1638.0,0.9928989432203892,0.0058202518042880305,0.981758852,0.9876467084999999,0.992467281,0.99854041625,1.006654297,hlsp_k2sff_k2_lightcurve_202527844-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.235058225857467,-1.9628242799041555
1636.0,0.9963844822347186,0.004945581031574707,0.987563089,0.9918018304999999,0.9962638610000001,1.00080855125,1.008599608,hlsp_k2sff_k2_lightcurve_202528405-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.30578267798326,-2.045433302185085
1669.0,0.9972271389167177,0.009791542408426633,0.975938812,0.989974949,0.999961016,1.004831748,1.013394704,hlsp_k2sff_k2_lightcurve_202532858-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.00914889076008,-1.8280747522435077
1629.0,0.9977693458379364,0.004758682621880367,0.9859894709999999,0.994524608,0.997944643,1.0019483740000001,1.006467552,hlsp_k2sff_k2_lightcurve_202532942-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.3225132593034425,-2.1293757257049144
1669.0,1.0000080648472152,0.0014968446949998942,0.996072869,0.998999703,0.9999983920000001,1.0010470470000001,1.005746488,hlsp_k2sff_k2_lightcurve_202533382-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.824823257508299,-2.6888091799314915
1630.0,1.000023715857667,0.0009693404631780329,0.9969124,0.99920193375,0.9999854909999999,1.0006312725000002,1.0050971370000001,hlsp_k2sff_k2_lightcurve_202533649-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-3.0135236581301634,-2.844864832215875
1683.0,0.9987502651675597,0.0011376382925328496,0.9944596520000001,0.997921316,0.998736321,0.999587408,1.001997684,hlsp_k2sff_k2_lightcurve_202534070-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.943995798158061,-2.7783010209429304
1564.0,0.9989672498874682,0.001986670766412354,0.9953711190000001,0.99716605525,0.9989029075,1.0008159745,1.002960656,hlsp_k2sff_k2_lightcurve_202536655-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.7018740987570644,-2.437716743671562
1636.0,0.9952442646870415,0.004221299694721145,0.9861971509999999,0.9912945584999999,0.9956518205,0.9990767110000001,1.01313089,hlsp_k2sff_k2_lightcurve_202538585-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.3745538136491264,-2.1089002629617775
1630.0,0.9973892646073622,0.0019099107560154056,0.992892413,0.9956151012500001,0.9972430044999999,0.9992556432499999,1.0022746009999999,hlsp_k2sff_k2_lightcurve_202539462-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.7189869254619903,-2.438833954239369
1640.0,0.9972013761018291,0.0037895466830633767,0.9907959679999999,0.99376635225,0.9962142974999999,1.000969484,1.005834968,hlsp_k2sff_k2_lightcurve_202540096-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.421412738532965,-2.1424786416199857
1604.0,0.9949224553142157,0.005539659283210319,0.9833820870000001,0.9897803620000001,0.9953826779999999,1.0000841505000002,1.008562935,hlsp_k2sff_k2_lightcurve_202540162-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.256516945735839,-1.9870030644083283
1616.0,0.9996324473415841,0.00534396672855177,0.9842077690000001,0.9954508515,0.9994540110000001,1.0038287375,1.019168518,hlsp_k2sff_k2_lightcurve_202544292-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.2721362544343355,-2.076865553488744
1612.0,0.9992589508362293,0.003729672580472805,0.992195857,0.9958951955,0.9993205464999999,1.0025704795,1.006725468,hlsp_k2sff_k2_lightcurve_202545478-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.4283292922490336,-2.175530252508854
1596.0,0.9998005588421037,0.000946379501610622,0.997630702,0.9991364779999999,0.9994945069999999,1.0003527989999998,1.002403805,hlsp_k2sff_k2_lightcurve_202546150-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-3.0239346750092526,-2.9149517950210644
1653.0,0.9962839986521467,0.003040225866628159,0.990761075,0.993322492,0.996697844,0.9990841890000001,1.011056947,hlsp_k2sff_k2_lightcurve_202548111-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.517094150277305,-2.2394495844256217
1625.0,0.9998588484689203,0.002083703267928806,0.9964862720000001,0.9983626240000001,0.999032351,1.0018033179999999,1.004209816,hlsp_k2sff_k2_lightcurve_202548139-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.681164127155892,-2.463353949878599
1665.0,0.9951988804306302,0.01518514355744327,0.964506599,0.983093195,0.9897700979999999,1.007296669,1.10164696,hlsp_k2sff_k2_lightcurve_202548310-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-1.8185810979893287,-1.6161222939060171
1609.0,1.0006456240926036,0.005755213025815186,0.9899633170000001,0.99542445,1.000972901,1.0054547520000001,1.011088384,hlsp_k2sff_k2_lightcurve_202548324-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.2399385965826157,-1.9986859907124759
1688.0,0.9998129753566345,0.0016857463622282434,0.996579881,0.9983667665000001,0.9995497835,1.001058419,1.0072638729999999,hlsp_k2sff_k2_lightcurve_202548530-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.7732077688400545,-2.5699810094829814
1612.0,0.9982361105303973,0.002797328143774845,0.992557177,0.99548656575,0.9984931244999999,1.0007670215,1.005258998,hlsp_k2sff_k2_lightcurve_202551457-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.553256585229599,-2.2773285923964335
1674.0,0.9895966346003574,0.006572243275795567,0.9656648290000001,0.9850947575,0.9877582645,0.993781725,1.049359812,hlsp_k2sff_k2_lightcurve_202551541-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.1822863692509507,-2.0611318032823482
1614.0,0.9983578585929365,0.001709591911755701,0.9908648840000001,0.99699071075,0.998500388,0.999774277,1.004454212,hlsp_k2sff_k2_lightcurve_202551851-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.7671075455282272,-2.555398437850119
1578.0,0.9999991512059566,0.0026511951026633937,0.992336908,0.99832098625,1.000604569,1.0020181195,1.005856899,hlsp_k2sff_k2_lightcurve_202552065-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.5765583111607935,-2.432134896547034
1707.0,0.9977106931675457,0.002493596863457485,0.991240522,0.9956768265,0.99754935,0.999849172,1.004584417,hlsp_k2sff_k2_lightcurve_202552820-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.6031737570032583,-2.379619736072262
1664.0,1.0018276752403854,0.003273125398008905,0.98868872,0.9996937774999999,1.0014710275,1.0035377349999999,1.0561042170000001,hlsp_k2sff_k2_lightcurve_202552884-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.4850373559446437,-2.4152214226729822
1709.0,0.9973710336424806,0.0059485875152586395,0.9873930890000001,0.992901115,0.995032658,1.001722147,1.015865491,hlsp_k2sff_k2_lightcurve_202552973-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.225586144717298,-2.0544806024320583
1712.0,0.9844170331752333,0.009118891766432581,0.965497154,0.9761367295,0.983288001,0.9930057987499998,1.0172834990000001,hlsp_k2sff_k2_lightcurve_202553018-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.040057938970747,-1.7729088789248215
1644.0,0.9932141819543786,0.005791166090189927,0.980777331,0.9879742185,0.9922398335,0.99841080275,1.00677559,hlsp_k2sff_k2_lightcurve_202553061-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.237233979356282,-1.9814416166694853
1702.0,0.9995660948460632,0.005349324489036901,0.9824626129999999,0.9958221285,0.9995644159999999,1.00329992275,1.017553179,hlsp_k2sff_k2_lightcurve_202554180-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.2717010570827596,-2.126226488542453
1698.0,0.9944169848563004,0.009157661305009845,0.97519087,0.98529881175,0.9953956374999999,1.0031463005,1.0359627390000001,hlsp_k2sff_k2_lightcurve_202554603-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.0382154228399174,-1.7484228831228028
1682.0,0.9936739510451856,0.009048206593701655,0.969065883,0.9864016605,0.9931032195,1.001127838,1.09528559,hlsp_k2sff_k2_lightcurve_202555014-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.043437491915457,-1.8319099691176406
1600.0,0.9986798599762509,0.0027098876726166375,0.9922745590000001,0.99625901575,0.998595915,1.0012926735,1.004437017,hlsp_k2sff_k2_lightcurve_202556430-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.567048710665742,-2.2981163164673095
1627.0,0.9990055751044871,0.0032148100806559856,0.993341276,0.9964427680000001,0.99899574,1.00199762,1.005299889,hlsp_k2sff_k2_lightcurve_202556548-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.4928446785280642,-2.2553275076393327
1614.0,0.9995048184021068,0.0010562432899005438,0.997315533,0.99857180725,0.999698545,1.000381126,1.001534224,hlsp_k2sff_k2_lightcurve_202558355-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.9762360370182734,-2.742484916185221
1687.0,0.9966529416419689,0.006964295775228547,0.9844795140000001,0.991115583,0.9941275490000001,1.002708319,1.017368454,hlsp_k2sff_k2_lightcurve_202559547-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.1571227925774124,-1.935814054159403
1618.0,0.9992179976600757,0.0008567112169295186,0.9959862740000001,0.9986191759999998,0.999230768,0.99981208375,1.010364962,hlsp_k2sff_k2_lightcurve_202560203-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-3.0671655468394325,-2.9233931399130264
1695.0,0.9994586476454276,0.001716785999114731,0.99625487,0.9980897019999999,0.9990699759999999,1.0011730884999999,1.015017275,hlsp_k2sff_k2_lightcurve_202560219-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.765283837160515,-2.5109720333998093
1640.0,1.0004915140890251,0.005262296755946262,0.989706667,0.9960063825,0.9995404955,1.00358835175,1.01363136,hlsp_k2sff_k2_lightcurve_202561196-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.278824664453295,-2.1202179812631066
1595.0,1.0003437490407516,0.0015311338227405134,0.997472887,0.9990170435000001,1.000286512,1.001628255,1.004311936,hlsp_k2sff_k2_lightcurve_202561581-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.8149868498387245,-2.5831579502517954
1696.0,0.9981766638667452,0.0020578678129868646,0.992785551,0.996611312,0.9982012135,0.9997431715,1.003615438,hlsp_k2sff_k2_lightcurve_202562641-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.6865825255571365,-2.504197729290771
1690.0,0.9964172789307676,0.006817521788772923,0.975962285,0.9910034747500001,0.994263042,1.00205600375,1.013664818,hlsp_k2sff_k2_lightcurve_202563133-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.166373465380652,-1.956538336904025
1634.0,0.9985357007037955,0.0020994657043839366,0.9924241690000001,0.997136308,0.998497096,1.0001871340000001,1.00609193,hlsp_k2sff_k2_lightcurve_202563699-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.6778912153430037,-2.5155825610874114
1589.0,0.9985214130667074,0.001475337090211716,0.9941785740000001,0.997196163,0.9986526590000001,0.999783345,1.005621383,hlsp_k2sff_k2_lightcurve_202564230-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.831108739215992,-2.5871730189775177
1603.0,0.9987350933730528,0.0009581534705919781,0.9965638309999999,0.9979081919999999,0.998549095,0.999560888,1.004284632,hlsp_k2sff_k2_lightcurve_202564237-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-3.018564922974633,-2.7818070240233723
1650.0,0.9977659104799995,0.0022918592803241947,0.993290028,0.9956145064999999,0.997515487,0.9999680695,1.00322727,hlsp_k2sff_k2_lightcurve_202564584-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.6398120514755226,-2.361155166524468
1688.0,1.0002737398104289,0.011129125557575814,0.916119827,0.9958870965,0.998081037,1.0055921030000001,1.129026776,hlsp_k2sff_k2_lightcurve_202565282-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-1.953538957896983,-2.0130041694035667
1605.0,0.9968791806523362,0.001321758452972209,0.993657032,0.995760082,0.9966353379999999,0.997995073,1.003843784,hlsp_k2sff_k2_lightcurve_202566044-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.8788479034933467,-2.650724221372402
1631.0,0.9970330837719193,0.001747090938523277,0.9937218440000001,0.9954217385,0.996836726,0.9985504385,1.002752386,hlsp_k2sff_k2_lightcurve_202566766-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.7576844887944176,-2.5046360778224304
1634.0,0.9975485333059975,0.003328595282894821,0.989807517,0.99540675675,0.997261568,0.9991397314999999,1.026055304,hlsp_k2sff_k2_lightcurve_202566857-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.477739006612818,-2.427944947650122
1636.0,0.997414901939486,0.004271710298523024,0.9905946729999999,0.9934038964999999,0.9965731335000001,1.000716961,1.010289383,hlsp_k2sff_k2_lightcurve_202566983-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.369398208231157,-2.135900596154508
1651.0,0.9907945799588118,0.014138258183253536,0.961018574,0.9762810905000001,0.991588809,1.0046746575,1.015862715,hlsp_k2sff_k2_lightcurve_202568401-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-1.8496040918119014,-1.5467800449131481
1696.0,0.9962512542553064,0.0054443548780100945,0.9551156190000001,0.99140388275,0.99527693,1.00084762725,1.015539692,hlsp_k2sff_k2_lightcurve_202569878-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.264053574038433,-2.024855771248242
1611.0,1.0004551165307263,0.002467480147285599,0.994925718,0.998113788,1.00021357,1.002532049,1.009893042,hlsp_k2sff_k2_lightcurve_202570540-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.6077463328666335,-2.3547486326221754
1684.0,0.9973081802434678,0.01529912399183314,0.967390194,0.98309117425,0.9992084085,1.0105580015,1.086141681,hlsp_k2sff_k2_lightcurve_202571062-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-1.8153334356140791,-1.5611915039357145
1645.0,0.999764785745287,0.015174967009664732,0.965651719,0.988250354,0.999648181,1.00969848,1.064119459,hlsp_k2sff_k2_lightcurve_202571430-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-1.8188722444066512,-1.6686106476943328
1644.0,0.9993915896721391,0.0012050049431648639,0.996351997,0.9984877932499999,0.9995253024999999,1.0004717305000002,1.005660177,hlsp_k2sff_k2_lightcurve_202572958-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.9190111715249465,-2.7024720682753935
1643.0,0.998528243483262,0.0009055595277727607,0.996187693,0.9978722440000001,0.9983443129999999,0.9991556125000001,1.009275109,hlsp_k2sff_k2_lightcurve_202572997-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-3.0430829956718557,-2.891648624577376
1612.0,0.9996332677165017,0.0009042472345230612,0.9977705809999999,0.99886436,0.9994240485000001,1.0003084305,1.005138846,hlsp_k2sff_k2_lightcurve_202574118-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-3.043712810775589,-2.8404116038483713
1672.0,0.999148208691388,0.002224402173123825,0.99492595,0.9971694805,0.998507971,1.0013813902500002,1.00440661,hlsp_k2sff_k2_lightcurve_202575163-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.6527866893120837,-2.375520943160063
1665.0,0.9984722344390397,0.014273130193530997,0.974964618,0.984098943,0.9972279629999999,1.011097774,1.028229866,hlsp_k2sff_k2_lightcurve_202575230-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-1.845480772736699,-1.5686550395906502
1587.0,0.9992216017725253,0.0007548338419913892,0.995263397,0.9986036035,0.9989404159999999,0.999975028,1.001979706,hlsp_k2sff_k2_lightcurve_202575274-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-3.1221486370436153,-2.8628280962883292
1599.0,0.9981587509143202,0.004934177265801833,0.98373045,0.9944176785000001,0.998337905,1.0019314865000002,1.0143664190000001,hlsp_k2sff_k2_lightcurve_202575346-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.306785252054095,-2.124139906638328
1690.0,1.0025382289088762,0.011191307302652338,0.977884997,0.991983958,1.0049218574999998,1.0128301425,1.032388021,hlsp_k2sff_k2_lightcurve_202576842-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-1.951119178783005,-1.680973422811682
1698.0,0.9970263549605419,0.005831390747231566,0.9864450440000001,0.9916180625,0.9967582945,1.002411721,1.010135089,hlsp_k2sff_k2_lightcurve_202577161-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.2342278565928826,-1.9668313266739639
1640.0,0.99635687049878,0.0039140624084614585,0.9896682859999999,0.9927986172500001,0.9957859815,0.9999015939999999,1.006197375,hlsp_k2sff_k2_lightcurve_202577527-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.407372253937508,-2.1485596068911303
1696.0,1.0019126684699298,0.008067105935007639,0.986025218,0.99566201775,1.0015156975,1.0069224355,1.03160303,hlsp_k2sff_k2_lightcurve_202578169-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.093282239984372,-1.9484454973039982
1614.0,0.9974360000731117,0.004678558305398857,0.986949429,0.9933742919999999,0.9970976625000001,1.001709504,1.0191291359999999,hlsp_k2sff_k2_lightcurve_202579782-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.3298879538637367,-2.0790833497340833
1659.0,0.9992530762477396,0.0031259805521060995,0.994172562,0.996474635,0.9993493179999999,1.0021548240000002,1.006808463,hlsp_k2sff_k2_lightcurve_202580119-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.505013728216793,-2.2456372135334197
1632.0,0.9996050180502442,0.0018364587860790706,0.9939055370000001,0.99825922525,0.9990711875,1.0006593639999999,1.023946374,hlsp_k2sff_k2_lightcurve_202580602-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.7360188136727746,-2.6197636513644187
1601.0,0.9981423699631489,0.0022944473063757796,0.992578463,0.995978692,0.997934194,1.000210089,1.006679684,hlsp_k2sff_k2_lightcurve_202580813-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.6393219117383384,-2.3735162261882268
1682.0,0.9972649873674188,0.004986163917672625,0.987035085,0.9933737345,0.997066148,1.0015438049999998,1.0177925909999999,hlsp_k2sff_k2_lightcurve_202580886-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.3022334483812728,-2.087774195899799
1634.0,0.9976216783702573,0.005706993086779886,0.987661218,0.99240354825,0.9974758295,1.00291347925,1.009998915,hlsp_k2sff_k2_lightcurve_202580996-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.243592653537456,-1.9784001352008331
1697.0,0.9937208385274013,0.005037762970597614,0.983949638,0.989214664,0.993333025,0.997983575,1.03154462,hlsp_k2sff_k2_lightcurve_202581426-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.2977622701414333,-2.057054337769297
1716.0,0.9963198579096727,0.005067987152151498,0.987367256,0.9919414525000001,0.9957066935000001,1.0006632855,1.05368287,hlsp_k2sff_k2_lightcurve_202582206-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.295164494766651,-2.0593922331719816
1625.0,1.0385065936375395,0.08003797566790101,0.9448033690000001,0.9614806459999999,1.021111913,1.10990226,1.187879117,hlsp_k2sff_k2_lightcurve_202582420-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-1.096703904136,-0.8285028500177999
1698.0,1.1087013334788014,0.2251473912214396,0.840850723,0.9207703057500001,1.032092963,1.28275325825,1.5927698430000001,hlsp_k2sff_k2_lightcurve_202582895-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-0.6475330808338361,-0.4413118819793031
1654.0,0.9960078610259984,0.004364974610237133,0.9887361459999999,0.9921241945,0.995481337,0.9998566065,1.011660582,hlsp_k2sff_k2_lightcurve_202583210-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.360018278113275,-2.1116850138571976
1668.0,0.9960016240611518,0.013025348596385426,0.962877726,0.9852020279999999,0.9970889975,1.0071114405000001,1.0532646829999999,hlsp_k2sff_k2_lightcurve_202583440-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-1.8852106448836612,-1.6593692678719227
1612.0,0.9982005870713382,0.0020167500818549333,0.9944293240000001,0.99630438275,0.9982220039999999,0.99994192375,1.003324169,hlsp_k2sff_k2_lightcurve_202584037-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.6953479167580516,-2.439192102893069
1709.0,0.9993330035160901,0.0016615597959742875,0.996292042,0.9980772640000001,0.998740518,1.000620424,1.0038268890000002,hlsp_k2sff_k2_lightcurve_202584066-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.779484024776855,-2.5946263158246046
1650.0,1.0002474780836372,0.0036140109335818433,0.9951767109999999,0.99706982525,0.9994989434999999,1.003172578,1.008160486,hlsp_k2sff_k2_lightcurve_202584126-c02_kepler_v1_llc-default-aper.txt,pler_v1_l,-2.442010537888236,-2.2144742249124563
