EPIC_ID,count,mean,std,min,25%,50%,75%,max,logstd,logiqr,fname,input_id,id,k2_ra,k2_dec,twomass,ucac,tyc,hip,kp,bmag,vmag,rmag,imag,jmag,hmag,kmag,kepflag,sim_2MASS,MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,OTYPE,ID,SP_TYPE,SP_QUAL,SP_BIBCODE,FLUX_V,FLUX_I,FLUX_H,FLUX_K,INPUT
202515599,3273.0,0.9899959300094692,0.01685275932063655,0.951853913,0.974293437,0.997178692,1.004053101,1.100646737,-1.7733289814622748,-1.5263719764786354,../data/hlsp_k2sff_k2_lightcurve_202515599-c02_kepler_v1_llc-default-aper.txt,202515599.0,202515599.0,242.564243,-29.398958,16101541-2923562,None,None,,15.263,,,,,12.958,12.377,12.083,JHK,2MASS J16101541-2923562,,,,,,,,,,,,,,,,,,,,,
202521690,3252.0,1.0045158522564577,0.01701225966663464,0.961301402,0.99191903775,1.0044481235,1.01525543425,1.150415734,-1.7692379970533638,-1.6319662048882444,../data/hlsp_k2sff_k2_lightcurve_202521690-c02_kepler_v1_llc-default-aper.txt,202521690.0,202521690.0,243.326864,-29.374343,16131844-2922275,304-087702,None,,12.617,,,,,10.151,9.431000000000001,9.216000000000001,JHK,2MASS J16131844-2922275,,,,,,,,,,,,,,,,,,,,,
202533810,3318.0,0.99625011710458,0.01335662716760844,0.958312195,0.98729213175,0.995440447,1.0061355355,1.1243568879999999,-1.8743031966080304,-1.7248406463241528,../data/hlsp_k2sff_k2_lightcurve_202533810-c02_kepler_v1_llc-default-aper.txt,202533810.0,202533810.0,243.75251200000002,-29.326361,16150060-2919348,304-088059,None,,13.231,15.883,14.359000000000002,13.699000000000002,12.431,10.356,9.674,9.441,gri,2MASS J16150060-2919348,,,,,,,,,,,,,,,,,,,,,
202539362,3045.0,1.0009742481737285,0.0012243437241773276,0.9973235559999999,1.00008729,1.000872877,1.001837512,1.004447847,-2.912096640558638,-2.7569068614507506,../data/hlsp_k2sff_k2_lightcurve_202539362-c02_kepler_v1_llc-default-aper.txt,202539362.0,202539362.0,242.30684300000001,-29.304342,16091364-2918155,304-086703,6792-1935-1,79142.0,9.157,9.547,9.109,9.33,8.89,8.288,8.08,8.066,gri,2MASS J16091364-2918155,b'HD 144894',16 09 13.6424,-29 18 15.631,9.0,9.0,14.760000228881836,13.949999809265137,90.0,A,O,b'2007A&A...474..653V',Star,b'',b'F3V',C,b'',9.109999656677246,,8.079999923706055,8.065999984741211,2MASS J16091364-2918155
202544694,3142.0,1.0159728660140068,0.0216316061169131,0.992678795,0.99788845375,1.0079628285000002,1.03024782,1.069799038,-1.664911233597581,-1.4899999925240122,../data/hlsp_k2sff_k2_lightcurve_202544694-c02_kepler_v1_llc-default-aper.txt,202544694.0,202544694.0,242.597383,-29.283369,None,304-086966,6792-590-1,79247.0,7.861000000000001,9.731,8.111,8.691,7.1,,,,gri,---,,,,,,,,,,,,,,,,,,,,,
203617398,3101.0,0.9997367573650444,0.0007738493573968394,0.984721145,0.999340627,0.999744403,1.000176612,1.012650198,-3.111343573708244,-3.077801514996035,../data/hlsp_k2sff_k2_lightcurve_203617398-c02_kepler_v1_llc-default-aper.txt,203617398.0,203617398.0,251.71393500000002,-25.528571,None,323-090515,6813-789-1,82140.0,6.507999999999999,7.885,6.723,,,,,,BV,---,,,,,,,,,,,,,,,,,,,,,
203854810,3307.0,1.0044300912349549,0.02362074461686364,0.9604031820000001,0.9873538775,1.0039544470000001,1.019378504,1.107894965,-1.6267064158716231,-1.4945159266866292,../data/hlsp_k2sff_k2_lightcurve_203854810-c02_kepler_v1_llc-default-aper.txt,203854810.0,203854810.0,240.220151,-24.677331,None,327-077689,None,,14.263,17.092,15.427999999999999,14.829,13.415,,,,gri,---,,,,,,,,,,,,,,,,,,,,,
204162631,3291.0,1.0036667405730768,0.0194390403944098,0.918101116,0.9886005175,1.001978494,1.0161276609999998,1.0727971490000001,-1.711325177768741,-1.5602388531381646,../data/hlsp_k2sff_k2_lightcurve_204162631-c02_kepler_v1_llc-default-aper.txt,204162631.0,204162631.0,243.999438,-23.417918,None,333-084024,None,,11.6,13.363,12.169,11.687000000000001,11.085,,,,gri,---,,,,,,,,,,,,,,,,,,,,,
204229583,3253.0,0.9997273295702432,0.022897175741727213,0.932017799,0.9835884570000001,0.998866971,1.014348021,1.268459449,-1.6402180825258503,-1.5120198247137835,../data/hlsp_k2sff_k2_lightcurve_204229583-c02_kepler_v1_llc-default-aper.txt,204229583.0,204229583.0,241.990692,-23.156582,None,335-082164,None,,13.084000000000001,15.854000000000001,14.277999999999999,13.637,12.209000000000001,,,,gri,---,,,,,,,,,,,,,,,,,,,,,
204251947,3243.0,0.9937643242229413,0.06379129708387354,0.8520865409999999,0.9376504575,1.0002477790000002,1.048147277,1.208723258,-1.1952385671450123,-0.9566502223723414,../data/hlsp_k2sff_k2_lightcurve_204251947-c02_kepler_v1_llc-default-aper.txt,204251947.0,204251947.0,242.98469,-23.067954,None,335-082688,None,,12.332,14.581,13.038,12.409,11.677999999999999,,,,gri,---,,,,,,,,,,,,,,,,,,,,,
204369652,3345.0,1.0136638061240666,0.0220116816393074,0.892129078,0.999763744,1.000135499,1.03144267,1.115096525,-1.6573467771298211,-1.4992295505730802,../data/hlsp_k2sff_k2_lightcurve_204369652-c02_kepler_v1_llc-default-aper.txt,204369652.0,204369652.0,240.51187000000002,-22.603918,None,337-077581,None,,15.214,17.791,16.045,15.402000000000001,14.487,,,,gri,---,,,,,,,,,,,,,,,,,,,,,
204514548,3225.0,0.9329671619429472,0.12605601423741494,0.492251161,0.844855118,0.961526833,1.0333792990000001,1.152259881,-0.8994364289418231,-0.7246329372282626,../data/hlsp_k2sff_k2_lightcurve_204514548-c02_kepler_v1_llc-default-aper.txt,204514548.0,204514548.0,239.166756,-22.027779000000002,None,340-077249,6199-618-1,,9.052999999999999,9.366,8.82,9.405,8.52,,,,gri,---,,,,,,,,,,,,,,,,,,,,,
204942552,3298.0,1.0025384961731347,0.025674765022592902,0.962331653,0.983738494,1.0000777025,1.0186986820000001,1.535963877,-1.5904935224087078,-1.4564262405930375,../data/hlsp_k2sff_k2_lightcurve_204942552-c02_kepler_v1_llc-default-aper.txt,204942552.0,204942552.0,242.28506800000002,-20.157671,None,None,None,,14.265,,,14.81,13.3,,,,gri,---,,,,,,,,,,,,,,,,,,,,,
205047099,3378.0,1.0020186655852583,0.0494853858802367,0.9702886620000001,0.9861462495000001,1.0004087805,1.0146873305,3.2471276980000003,-1.3055230388171002,-1.544529581906583,../data/hlsp_k2sff_k2_lightcurve_205047099-c02_kepler_v1_llc-default-aper.txt,205047099.0,205047099.0,242.26649799999998,-19.661534,None,None,None,,18.505,,,18.472,18.244,,,,gri,---,,,,,,,,,,,,,,,,,,,,,
205642075,3289.0,1.011624762206444,0.02552587037405877,0.955952102,0.9915290940000001,1.008687563,1.033870742,1.133752921,-1.5930194405356106,-1.3732322425996126,../data/hlsp_k2sff_k2_lightcurve_205642075-c02_kepler_v1_llc-default-aper.txt,205642075.0,205642075.0,243.19865499999997,-16.155066,None,370-075446,None,,13.884,16.629,15.112,14.533,13.025,,,,gri,---,,,,,,,,,,,,,,,,,,,,,
210282521,3348.0,1.0097956983617071,0.018728089023331056,0.969334177,0.9953656584999999,1.0060980495,1.02091133125,1.117067711,-1.7275065349025498,-1.5926826556058944,../data/hlsp_k2sff_k2_lightcurve_210282521-c02_kepler_v1_llc-default-aper.txt,210282521.0,210282521.0,239.8105,-26.10506,None,None,None,,12.0,,,,,,,,None,---,,,,,,,,,,,,,,,,,,,,,
210282525,3357.0,0.9991031192174592,0.009209625549626621,0.981961788,0.9925152540000001,0.99840002,1.00612877,1.194411474,-2.0357580272447198,-1.8660296938861038,../data/hlsp_k2sff_k2_lightcurve_210282525-c02_kepler_v1_llc-default-aper.txt,210282525.0,210282525.0,243.13969,-25.72448,None,None,None,,14.9,,,,,,,,None,---,,,,,,,,,,,,,,,,,,,,,
210282526,3290.0,1.0099988106905813,0.03617061541043965,0.901352557,0.98456325525,1.0056567295,1.033625106,1.123121476,-1.4416441020461117,-1.309256073020134,../data/hlsp_k2sff_k2_lightcurve_210282526-c02_kepler_v1_llc-default-aper.txt,210282526.0,210282526.0,246.3825,-25.896929999999998,None,None,None,,13.3,,,,,,,,None,---,,,,,,,,,,,,,,,,,,,,,
210282527,3329.0,0.999388060844399,0.0020937698856353533,0.995552258,0.997776263,0.998788175,1.000657792,1.008155724,-2.6790710508760625,-2.540377005276944,../data/hlsp_k2sff_k2_lightcurve_210282527-c02_kepler_v1_llc-default-aper.txt,210282527.0,210282527.0,248.10261,-20.41684,None,None,None,,13.5,,,,,,,,None,---,,,,,,,,,,,,,,,,,,,,,
210282528,3338.0,0.98373322263511,0.05149477297426193,0.84618028,0.9440678265000001,0.9865185175,1.014288724,1.2372762240000001,-1.2882368521946077,-1.1535336240759286,../data/hlsp_k2sff_k2_lightcurve_210282528-c02_kepler_v1_llc-default-aper.txt,210282528.0,210282528.0,248.39571,-18.54833,None,None,None,,15.4,,,,,,,,None,---,,,,,,,,,,,,,,,,,,,,,
202552141,3312.0,1.0213647127829082,0.035994628213228866,0.958031741,0.99030044925,1.008142187,1.05708087025,1.092680064,-1.4437623078834383,-1.1753508473750809,../data/hlsp_k2sff_k2_lightcurve_202552141-c02_kepler_v1_llc-default-aper.txt,202552141.0,202552141.0,244.81705699999998,-29.253521000000003,16191608-2915126,304-088930,None,,13.742,,,,,11.344000000000001,10.706,10.437000000000001,JHK,2MASS J16191608-2915126,,,,,,,,,,,,,,,,,,,,,
202552587,3338.0,1.0289940018055717,0.02591850723291516,0.935277571,1.0101447702500002,1.0258539565,1.0461249684999998,1.347108646,-1.5863900151153592,-1.443936448032055,../data/hlsp_k2sff_k2_lightcurve_202552587-c02_kepler_v1_llc-default-aper.txt,202552587.0,202552587.0,245.5358,-29.251789000000002,16220858-2915063,304-089525,None,,13.235999999999999,15.675,14.193,13.552999999999999,12.458,10.56,9.867,9.65,gri,2MASS J16220858-2915063,,,,,,,,,,,,,,,,,,,,,
202567324,3280.0,1.0032205511518324,0.004603696166275495,0.995755664,0.99875167925,1.0019323015,1.00801000875,1.010188871,-2.336893346567916,-2.0334673669226997,../data/hlsp_k2sff_k2_lightcurve_202567324-c02_kepler_v1_llc-default-aper.txt,202567324.0,202567324.0,245.682429,-29.193807,16224378-2911377,305-091491,None,,10.885,12.777000000000001,11.411,10.895,10.349,8.836,8.158,7.965,gri,2MASS J16224378-2911377,,,,,,,,,,,,,,,,,,,,,
202569086,3155.0,0.9999702346551526,0.018171936814941426,0.9368041090000001,0.9887253305,1.002959621,1.0125103025,1.158311881,-1.7405987819261983,-1.6236973555012886,../data/hlsp_k2sff_k2_lightcurve_202569086-c02_kepler_v1_llc-default-aper.txt,202569086.0,202569086.0,244.54612000000003,-29.18685,16181107-2911125,305-090585,6805-669-1,,10.211,11.095999999999998,10.307,10.189,9.956,8.906,8.533999999999999,8.377,gri,2MASS J16181107-2911125,b'CD-28 12034',16 18 11.0627,-29 11 12.707,8.0,8.0,85.0999984741211,36.06999969482422,0.0,B,,b'1998A&A...335L..65H',RotV*,b'',b'G8IV(e)',C,b'2006A&A...460..695T',10.460000038146973,9.505000114440918,8.534000396728516,8.376999855041504,2MASS J16181107-2911125
202582483,3177.0,1.0005738937576325,0.0015660926148247042,0.99655795,0.999616982,1.0004767479999999,1.001860175,1.004786743,-2.805182558422412,-2.649133358949761,../data/hlsp_k2sff_k2_lightcurve_202582483-c02_kepler_v1_llc-default-aper.txt,202582483.0,202582483.0,245.938868,-29.134583000000003,16234533-2908045,305-091703,6806-369-1,,9.228,11.241,9.879,9.491,8.632,7.03,6.3260000000000005,6.12,gri,2MASS J16234533-2908045,b'HD 147578',16 23 45.3293,-29 08 04.441,8.0,8.0,45.79999923706055,23.920000076293945,90.0,B,,b'1998A&A...335L..65H',Star,b'',b'K1III:',C,b'',9.880000114440918,,6.326000213623047,6.119999885559082,2MASS J16234533-2908045
202585030,3220.0,1.0075114941295051,0.025176928373067127,0.956201093,0.9852934705,1.0065123665,1.027735229,1.165727731,-1.5989972556419223,-1.3722066301659674,../data/hlsp_k2sff_k2_lightcurve_202585030-c02_kepler_v1_llc-default-aper.txt,202585030.0,202585030.0,242.60079700000003,-29.124827000000003,16102419-2907293,305-088732,None,,12.263,14.332,12.922,12.31,11.628,9.964,9.269,9.073,gri,2MASS J16102419-2907293,,,,,,,,,,,,,,,,,,,,,
202607322,3209.0,1.0005772902801495,0.0019091700912923645,0.9932287129999999,0.999234148,1.00063498,1.001893292,1.0062380640000002,-2.7191553778300084,-2.575258143784605,../data/hlsp_k2sff_k2_lightcurve_202607322-c02_kepler_v1_llc-default-aper.txt,202607322.0,202607322.0,245.924828,-29.039665000000003,16234196-2902228,305-091687,None,,10.811,13.308,11.53,10.823,10.074,8.216000000000001,7.346,7.096,gri,2MASS J16234196-2902228,,,,,,,,,,,,,,,,,,,,,
202607931,3245.0,1.001377813192604,0.002314733703670369,0.996715624,0.999241247,1.0012733040000001,1.003478103,1.0064242559999999,-2.635498964766432,-2.3729562963172044,../data/hlsp_k2sff_k2_lightcurve_202607931-c02_kepler_v1_llc-default-aper.txt,202607931.0,202607931.0,247.98135,-29.037281,16315553-2902143,305-093367,6807-320-1,,10.834000000000001,12.335999999999999,11.405,10.841,10.322000000000001,8.785,8.183,7.949,gri,2MASS J16315553-2902143,b'TYC 6807-320-1',16 31 55.524,-29 02 14.21,7.0,7.0,112.0,106.0,57.0,B,O,b'2000A&A...355L..27H',Star,b'',b'',,b'',11.399999618530273,,8.182999610900879,7.948999881744385,2MASS J16315553-2902143
202609156,3210.0,1.001032590939874,0.003041242162391988,0.992386225,0.99864403675,1.0012855195,1.0035535875,1.011883293,-2.516948997283253,-2.3089582463133715,../data/hlsp_k2sff_k2_lightcurve_202609156-c02_kepler_v1_llc-default-aper.txt,202609156.0,202609156.0,244.095887,-29.032698999999997,16162301-2901577,305-090166,None,,11.772,13.870999999999999,12.382,11.770999999999999,11.185,9.464,8.692,8.485,gri,2MASS J16162301-2901577,,,,,,,,,,,,,,,,,,,,,
202610930,3324.0,1.001465147658844,0.038838825925964326,0.906110898,0.97572464825,0.9961816825,1.021809233,1.5498510980000002,-1.4107339070230918,-1.3364443214125752,../data/hlsp_k2sff_k2_lightcurve_202610930-c02_kepler_v1_llc-default-aper.txt,202610930.0,202610930.0,245.846148,-29.025878999999996,16232307-2901331,None,None,,14.677999999999999,,,,,13.352,12.725,12.299000000000001,J,2MASS J16232307-2901331,,,,,,,,,,,,,,,,,,,,,
202615424,3267.0,0.992139624467402,0.022159472329131888,0.920176788,0.9779766055,0.993503493,1.006369767,1.217327529,-1.6544405854271251,-1.5467862472923686,../data/hlsp_k2sff_k2_lightcurve_202615424-c02_kepler_v1_llc-default-aper.txt,202615424.0,202615424.0,247.29748700000002,-29.008819,16291139-2900317,305-092790,None,,13.777000000000001,16.502,14.919,14.305,12.963,10.833,10.204,9.949,gri,2MASS J16291139-2900317,,,,,,,,,,,,,,,,,,,,,
202619356,3297.0,1.0005636063848942,0.005218372024239877,0.98637132,0.998822405,1.00122633,1.003323903,1.015292362,-2.2824649627376803,-2.3466429384749503,../data/hlsp_k2sff_k2_lightcurve_202619356-c02_kepler_v1_llc-default-aper.txt,202619356.0,202619356.0,248.574456,-28.993744,16341786-2859374,306-092360,None,,13.215,15.245999999999999,13.567,,,10.299000000000001,9.434,9.213,BV,2MASS J16341786-2859374,,,,,,,,,,,,,,,,,,,,,
202628742,3308.0,0.9974963064071952,0.005604929792748851,0.9880172620000001,0.9917298625,1.000141556,1.0023794855,1.007059479,-2.251429822999913,-1.9726657661142293,../data/hlsp_k2sff_k2_lightcurve_202628742-c02_kepler_v1_llc-default-aper.txt,202628742.0,202628742.0,246.330967,-28.958284999999997,16251942-2857297,306-090573,None,,11.677999999999999,13.639000000000001,12.239,11.686,11.119000000000002,9.544,8.841000000000001,8.695,gri,2MASS J16251942-2857297,,,,,,,,,,,,,,,,,,,,,
202632400,3288.0,0.9901213984857052,0.03745648416183426,0.879726151,0.96240259,0.9942791259999999,1.017490934,1.177609385,-1.4264729899285806,-1.2589402826724516,../data/hlsp_k2sff_k2_lightcurve_202632400-c02_kepler_v1_llc-default-aper.txt,202632400.0,202632400.0,244.48370099999997,-28.944435,16175608-2856399,None,None,,15.118,,,,,12.838,12.285,11.970999999999998,JHK,2MASS J16175608-2856399,b'2MASS J16175608-2856399',16 17 56.088,-28 56 39.97,7.0,7.0,60.0,60.0,0.0,B,N,b'2003yCat.2246....0C',Candidate_YSO,b'',b'',,b'',,,12.279000282287598,11.913000106811523,2MASS J16175608-2856399
202638454,3364.0,1.0091354923923903,0.012371251403237157,0.9618438440000001,1.003005301,1.009083936,1.0183495992500002,1.111527879,-1.9075863674661009,-1.8140529686281488,../data/hlsp_k2sff_k2_lightcurve_202638454-c02_kepler_v1_llc-default-aper.txt,202638454.0,202638454.0,247.5837,-28.921659000000002,16302008-2855179,None,None,,15.255999999999998,,,,,12.737,12.085999999999999,11.772,JHK,2MASS J16302008-2855179,,,,,,,,,,,,,,,,,,,,,
202640668,3261.0,0.9948488711383012,0.026438377761069626,0.8239,0.977108324,0.997230341,1.013869289,1.084447944,-1.5777651963509225,-1.4346130966147008,../data/hlsp_k2sff_k2_lightcurve_202640668-c02_kepler_v1_llc-default-aper.txt,202640668.0,202640668.0,246.077537,-28.913211999999998,16241860-2854475,306-090423,6806-638-1,,10.865,12.607000000000001,11.776,10.894,10.386,9.056000000000001,8.488999999999999,8.328,gri,2MASS J16241860-2854475,b'TYC 6806-638-1',16 24 18.609,-28 54 47.57,7.0,7.0,121.0,98.0,0.0,B,O,b'2000A&A...355L..27H',Star,b'',b'',,b'',11.779999732971191,,8.48900032043457,8.32800006866455,2MASS J16241860-2854475
202661711,3223.0,1.00800595240242,0.03599273166070791,0.9181910870000001,0.9810337984999999,1.0104681709999999,1.0363851625,1.138223896,-1.4437851914089943,-1.2568716725201377,../data/hlsp_k2sff_k2_lightcurve_202661711-c02_kepler_v1_llc-default-aper.txt,202661711.0,202661711.0,245.94574100000003,-28.834009000000002,16234698-2850023,306-090323,6806-888-1,,10.597999999999999,11.93,11.137,10.575,10.289000000000001,9.216000000000001,8.785,8.658999999999999,gri,2MASS J16234698-2850023,b'CD-28 12088',16 23 46.978,-28 50 02.44,7.0,7.0,,,0.0,B,O,b'2000A&A...355L..27H',RotV*,b'',b'G8IV',C,b'2006A&A...460..695T',10.946999549865723,9.916000366210938,8.78499984741211,8.659000396728516,2MASS J16234698-2850023
202676865,3311.0,0.9756143731041964,0.04135861736248885,0.885718468,0.9333278095,1.006401847,1.009296392,1.050981095,-1.3834339883347735,-1.119365977033538,../data/hlsp_k2sff_k2_lightcurve_202676865-c02_kepler_v1_llc-default-aper.txt,202676865.0,202676865.0,247.93173199999998,-28.776446999999997,16314361-2846352,None,None,,14.424000000000001,,,,,11.94,11.323,10.995999999999999,JHK,2MASS J16314361-2846352,,,,,,,,,,,,,,,,,,,,,
202678486,3330.0,1.0191861596012028,0.03647824099979903,0.957757388,0.98674606675,1.0054509985,1.05491819775,1.121292715,-1.437966111749846,-1.1663931301312795,../data/hlsp_k2sff_k2_lightcurve_202678486-c02_kepler_v1_llc-default-aper.txt,202678486.0,202678486.0,247.98618,-28.770184999999998,16315668-2846126,307-088670,None,,13.895999999999999,,,,,11.43,10.761,10.495,JHK,2MASS J16315668-2846126,,,,,,,,,,,,,,,,,,,,,
202679988,3284.0,1.001959864658342,0.0551366414438183,0.860047918,0.9620255635,0.997206681,1.0423284487499995,2.141534665,-1.2585596917456627,-1.095268850416926,../data/hlsp_k2sff_k2_lightcurve_202679988-c02_kepler_v1_llc-default-aper.txt,202679988.0,202679988.0,248.79952799999998,-28.764459000000002,16351188-2845520,307-089467,None,,12.47,14.117,12.741,,,9.851,9.128,8.991,BV,2MASS J16351188-2845520,,,,,,,,,,,,,,,,,,,,,
202683706,3188.0,0.999405167159344,0.0014530629275860186,0.9932797529999999,0.99874079175,0.999653203,1.0003974615,1.002603165,-2.837715577366404,-2.780764057692551,../data/hlsp_k2sff_k2_lightcurve_202683706-c02_kepler_v1_llc-default-aper.txt,202683706.0,202683706.0,245.344389,-28.75035,16212264-2845011,307-087236,6806-558-1,,9.437999999999999,11.219000000000001,9.737,,,6.982,6.295,6.066,BV,2MASS J16212264-2845011,b'CD-28 12067',16 21 22.6499,-28 45 01.225,8.0,8.0,41.47999954223633,24.34000015258789,90.0,B,,b'1998A&A...335L..65H',Star,b'',b'',,b'',9.739999771118164,,6.295000076293945,6.065999984741211,2MASS J16212264-2845011
202687442,3331.0,1.2057452216526574,0.34953121390538305,0.803568602,0.889353139,0.91917031,1.5940769094999998,1.84471532,-0.45651403473501795,-0.1519810793997449,../data/hlsp_k2sff_k2_lightcurve_202687442-c02_kepler_v1_llc-default-aper.txt,202687442.0,202687442.0,248.744361,-28.736132,16345864-2844100,None,None,,14.857000000000001,,,,,12.489,11.909,11.593,JHK,2MASS J16345864-2844100,,,,,,,,,,,,,,,,,,,,,
202689729,3323.0,1.0008908243532948,0.0026935697677259282,0.994531827,0.9986557135,1.0007277209999998,1.0028414570000002,1.010134354,-2.569671771056962,-2.3782273885027423,../data/hlsp_k2sff_k2_lightcurve_202689729-c02_kepler_v1_llc-default-aper.txt,202689729.0,202689729.0,246.978582,-28.727577,16275486-2843393,307-088003,None,,12.502,14.675999999999998,13.174000000000001,12.555,11.866,9.984,9.247,9.022,gri,2MASS J16275486-2843393,,,,,,,,,,,,,,,,,,,,,
202693134,3221.0,1.0007406285783949,0.000998956385298091,0.99911252,0.9999611970000001,1.000586745,1.001405514,1.011563309,-3.0004534727728776,-2.8403374769592427,../data/hlsp_k2sff_k2_lightcurve_202693134-c02_kepler_v1_llc-default-aper.txt,202693134.0,202693134.0,246.077476,-28.715044,16241859-2842541,307-087544,6806-847-1,,10.436,11.79,10.777999999999999,10.470999999999998,10.025,8.687000000000001,8.225,8.062999999999999,gri,2MASS J16241859-2842541,b'TYC 6806-847-1',16 24 18.6003,-28 42 54.208,8.0,8.0,62.79999923706055,38.900001525878906,90.0,B,,b'1998A&A...335L..65H',Star,b'',b'',,b'',10.779999732971191,,8.225000381469727,8.062999725341797,2MASS J16241859-2842541
202694812,3315.0,1.0013795465499251,0.0027284173919096795,0.997457485,0.999030857,0.9996773409999999,1.0044928855,1.006493291,-2.5640891907834895,-2.262646038110522,../data/hlsp_k2sff_k2_lightcurve_202694812-c02_kepler_v1_llc-default-aper.txt,202694812.0,202694812.0,245.774547,-28.708388,16230589-2842301,307-087386,None,,11.995,13.952,12.593,12.011,11.404000000000002,9.738,9.202,8.966000000000001,gri,2MASS J16230589-2842301,,,,,,,,,,,,,,,,,,,,,
202699293,3267.0,0.9908799839568398,0.08359697012755378,0.8462600640000001,0.908962941,1.005146279,1.0702139065,1.146477441,-1.077809462761101,-0.7924976763201862,../data/hlsp_k2sff_k2_lightcurve_202699293-c02_kepler_v1_llc-default-aper.txt,202699293.0,202699293.0,243.128177,-28.691668,16123076-2841299,307-085609,None,,12.815999999999999,15.067,13.53,12.892999999999999,12.097999999999999,10.300999999999998,9.573,9.392000000000001,gri,2MASS J16123076-2841299,,,,,,,,,,,,,,,,,,,,,
202709152,3324.0,1.0100968589954893,0.019422671656151715,0.972065795,0.9934082185,1.006752769,1.0263089635,1.125430554,-1.711691031600006,-1.4827942678334372,../data/hlsp_k2sff_k2_lightcurve_202709152-c02_kepler_v1_llc-default-aper.txt,202709152.0,202709152.0,245.879863,-28.654902000000003,16233116-2839176,None,None,,14.843,,,,,12.504000000000001,11.940999999999999,11.618,JHK,2MASS J16233116-2839176,,,,,,,,,,,,,,,,,,,,,
202709674,3332.0,1.0047274463340323,0.008570702475050991,0.9918392570000001,0.99641811425,1.0020505165000002,1.01375107775,1.020388914,-2.0669835808147954,-1.7611271775246369,../data/hlsp_k2sff_k2_lightcurve_202709674-c02_kepler_v1_llc-default-aper.txt,202709674.0,202709674.0,246.27048599999998,-28.653088,16250492-2839109,307-087653,None,,12.529000000000002,14.48,13.152999999999999,12.573,11.953,10.191,9.521,9.305,gri,2MASS J16250492-2839109,,,,,,,,,,,,,,,,,,,,,
202709862,3266.0,1.0039724319764252,0.024648185412762917,0.894695371,0.983356093,1.005542008,1.0253821145000002,1.175611644,-1.60821504775518,-1.3764817216381229,../data/hlsp_k2sff_k2_lightcurve_202709862-c02_kepler_v1_llc-default-aper.txt,202709862.0,202709862.0,243.071829,-28.652388000000002,16121723-2839082,307-085558,None,,14.512,,,,,12.182,11.6,11.299000000000001,JHK,2MASS J16121723-2839082,,,,,,,,,,,,,,,,,,,,,
202717677,3174.0,1.0008116154079991,0.001158493859052719,0.9983733359999999,0.9997763845,1.0008132415,1.0017957505,1.003523144,-2.9361062639772317,-2.6947849602168943,../data/hlsp_k2sff_k2_lightcurve_202717677-c02_kepler_v1_llc-default-aper.txt,202717677.0,202717677.0,242.970361,-28.623516,16115287-2837244,307-085468,6805-1814-1,,11.15,12.610999999999999,11.706,10.98,10.589,9.142000000000001,8.561,8.44,gri,2MASS J16115287-2837244,b'TYC 6805-1814-1',16 11 52.887,-28 37 24.66,7.0,7.0,126.0,122.0,0.0,B,O,b'2000A&A...355L..27H',Star,b'',b'',,b'',11.710000038146973,,8.560999870300293,8.4399995803833,2MASS J16115287-2837244
202718258,3353.0,1.0020009476698468,0.004304817548350068,0.985698527,0.998080361,0.999563235,1.00657298,1.01669385,-2.3660452505805765,-2.0709583590082667,../data/hlsp_k2sff_k2_lightcurve_202718258-c02_kepler_v1_llc-default-aper.txt,202718258.0,202718258.0,245.585098,-28.621240000000004,16222042-2837163,307-087328,None,,13.328,15.515999999999998,14.014000000000001,13.360999999999999,12.644,10.776,10.067,9.825,gri,2MASS J16222042-2837163,,,,,,,,,,,,,,,,,,,,,
202724025,3263.0,1.0024969232445595,0.016080886182914114,0.961770562,0.9905678045,1.0019508540000002,1.0135235445,1.11175351,-1.7936900218969678,-1.6391087027787448,../data/hlsp_k2sff_k2_lightcurve_202724025-c02_kepler_v1_llc-default-aper.txt,202724025.0,202724025.0,242.237312,-28.599278,16085695-2835573,308-088401,None,,13.01,,,,,10.56,9.895,9.632,JHK,2MASS J16085695-2835573,,,,,,,,,,,,,,,,,,,,,
202724532,3270.0,0.995343947616514,0.025864303630758333,0.929058455,0.9736339855,0.997287583,1.01550881025,1.0983895479999999,-1.5872992100208096,-1.378046997513718,../data/hlsp_k2sff_k2_lightcurve_202724532-c02_kepler_v1_llc-default-aper.txt,202724532.0,202724532.0,248.659451,-28.597356,16343826-2835504,308-093004,None,,13.274000000000001,,,,,10.742,10.012,9.766,JHK,2MASS J16343826-2835504,,,,,,,,,,,,,,,,,,,,,
202760512,3157.0,1.0012032647630649,0.002974666564455676,0.993681897,0.998921871,1.001182974,1.003405543,1.011497249,-2.5265617080304317,-2.3483661654348493,../data/hlsp_k2sff_k2_lightcurve_202760512-c02_kepler_v1_llc-default-aper.txt,202760512.0,202760512.0,243.85709300000002,-28.464774,16152571-2827530,308-089799,6805-827-1,,10.539000000000001,12.892999999999999,11.047,10.575,9.853,7.983,7.186,6.935,gri,2MASS J16152571-2827530,b'TYC 6805-827-1',16 15 25.702,-28 27 53.19,7.0,7.0,114.0,94.0,0.0,B,O,b'2000A&A...355L..27H',Star,b'',b'',,b'',11.050000190734863,,7.185999870300293,6.934999942779541,2MASS J16152571-2827530
