EPIC_ID,count,mean,std,min,25%,50%,75%,max,logstd,logiqr,fname,input_id,id,k2_ra,k2_dec,twomass,ucac,tyc,hip,kp,bmag,vmag,rmag,imag,jmag,hmag,kmag,kepflag,sim_2MASS,MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,OTYPE,ID,SP_TYPE,SP_QUAL,SP_BIBCODE,FLUX_V,FLUX_I,FLUX_H,FLUX_K,INPUT
204197234,1643.0,1.0017633237078527,0.014353541755663148,0.965221855,0.9933799455,1.001636514,1.010364186,1.304891743,-1.8430409229611375,-1.7699538691079928,../data/hlsp_k2sff_k2_lightcurve_204197234-c02_kepler_v1_llc-default-aper.txt,204197234.0,204197234.0,248.17591,-23.282286,16324221-2316562,None,None,,14.12,,,,,11.764,11.178,10.872,JHK,2MASS J16324221-2316562,b'2MASS J16324221-2316562',16 32 42.218,-23 16 56.23,7.0,7.0,60.0,60.0,90.0,B,I,b'2003yCat.2246....0C',pMS*,b'',M5.5,D,b'2008ApJ...688..377S',,,11.178000450134276,10.871999740600586,2MASS J16324221-2316562
204199333,1716.0,0.9999395021794883,0.012861078728159392,0.961932575,0.99080778025,0.9997681225,1.00813101825,1.117607069,-1.8907226032594375,-1.7613709279018717,../data/hlsp_k2sff_k2_lightcurve_204199333-c02_kepler_v1_llc-default-aper.txt,204199333.0,204199333.0,244.049333,-23.274115,16161183-2316268,None,None,,15.323,,,,,12.828,12.212,11.878,JHK,2MASS J16161183-2316268,b'2MASS J16161183-2316268',16 16 11.84,-23 16 26.8,6.0,6.0,60.0,60.0,90.0,B,I,b'2003yCat.2246....0C',brownD*,b'',M5.0,D,b'2011A&A...527A..24L',,,12.211999893188475,11.878000259399414,2MASS J16161183-2316268
204201027,1693.0,1.0073526054435906,0.02879846517405424,0.871975168,0.989911206,1.007819784,1.025333742,1.26529327,-1.5406306575255289,-1.4507203496569538,../data/hlsp_k2sff_k2_lightcurve_204201027-c02_kepler_v1_llc-default-aper.txt,204201027.0,204201027.0,245.105147,-23.267593,16202523-2316033,None,None,,15.743,,,,,14.372,13.681,13.232,J,2MASS J16202523-2316033,b'2MASS J16202523-2316033',16 20 25.235,-23 16 03.33,7.0,7.0,60.0,60.0,90.0,B,I,b'2003yCat.2246....0C',pMS*,b'',M5.5,D,b'2006AJ....131.3016S',,16.600000381469727,13.680999755859375,13.232000350952148,2MASS J16202523-2316033
204202443,1688.0,1.0043031095776065,0.007919623578693006,0.972476556,0.99975986125,1.006275295,1.0099714012499998,1.064974657,-2.1012954600243323,-1.9909087571229127,../data/hlsp_k2sff_k2_lightcurve_204202443-c02_kepler_v1_llc-default-aper.txt,204202443.0,204202443.0,243.867474,-23.262207,16152819-2315439,None,None,,15.578,,,,,13.228,12.646,12.338,JHK,2MASS J16152819-2315439,b'2MASS J16152819-2315439',16 15 28.19,-23 15 43.9,6.0,6.0,60.0,60.0,90.0,B,I,b'2003yCat.2246....0C',brownD*,b'',M5.5,D,b'2011A&A...527A..24L',,,12.645999908447266,12.338000297546387,2MASS J16152819-2315439
204202811,1691.0,1.0058625103731509,0.020537503782113203,0.956335778,0.990835192,1.006152587,1.0191251545000002,1.150234794,-1.6874523435787567,-1.5483676282253631,../data/hlsp_k2sff_k2_lightcurve_204202811-c02_kepler_v1_llc-default-aper.txt,204202811.0,204202811.0,244.173423,-23.260849,16164163-2315389,334-081176,None,,14.395,,,,,11.961,11.284,11.04,JHK,2MASS J16164163-2315389,b'2MASS J16164163-2315389',16 16 41.63,-23 15 39.0,6.0,6.0,60.0,60.0,90.0,B,I,b'2003yCat.2246....0C',brownD*,b'',M4.5,D,b'2011A&A...527A..24L',,,11.284000396728516,11.039999961853027,2MASS J16164163-2315389
204204414,1689.0,1.0111331004185902,0.08818426877193941,0.707338655,0.986651444,1.00615349,1.027171361,3.582184239,-1.0546088819303616,-1.3923314529089674,../data/hlsp_k2sff_k2_lightcurve_204204414-c02_kepler_v1_llc-default-aper.txt,204204414.0,204204414.0,243.902,-23.254868,16153648-2315175,None,None,,16.417,,,,,14.014,13.401,13.105,JHK,2MASS J16153648-2315175,b'2MASS J16153648-2315175',16 15 36.48,-23 15 17.5,6.0,6.0,60.0,60.0,90.0,B,I,b'2003yCat.2246....0C',brownD*,b'',M5.75,D,b'2011A&A...527A..24L',,,13.401000022888185,13.104999542236328,2MASS J16153648-2315175
204204469,1693.0,1.001027177741289,0.03209966109578772,0.833086751,0.986689503,1.001444722,1.016087843,1.545982542,-1.4934995527978152,-1.531677191669254,../data/hlsp_k2sff_k2_lightcurve_204204469-c02_kepler_v1_llc-default-aper.txt,204204469.0,204204469.0,242.625606,-23.254652,16103014-2315167,None,None,,15.727,,,,,14.357,13.783,13.259,J,2MASS J16103014-2315167,b'2MASS J16103014-2315167',16 10 30.15,-23 15 16.7,6.0,6.0,60.0,60.0,90.0,B,I,b'2003yCat.2246....0C',brownD*,b'',M7.0,D,b'2011A&A...527A..24L',,,13.782999992370605,13.258999824523926,2MASS J16103014-2315167
204204545,1678.0,0.990534207036352,0.012404708008945572,0.954848277,0.98016849425,0.9900298595,1.0008589995000001,1.03368949,-1.9064134540113744,-1.6842289039883114,../data/hlsp_k2sff_k2_lightcurve_204204545-c02_kepler_v1_llc-default-aper.txt,204204545.0,204204545.0,243.300713,-23.254342,16131216-2315164,334-080620,None,,14.242,,,,,11.774,11.103,10.838,JHK,2MASS J16131216-2315164,b'2MASS J16131216-2315164',16 13 12.16,-23 15 16.4,6.0,6.0,60.0,60.0,90.0,B,I,b'2003yCat.2246....0C',brownD*,b'',M4.5,D,b'2011A&A...527A..24L',,,11.102999687194824,10.838000297546387,2MASS J16131216-2315164
204204606,1707.0,0.997388185615116,0.0048772688836886775,0.983662318,0.99413563,0.997316854,1.000526733,1.039556547,-2.3118233011065445,-2.194424183238296,../data/hlsp_k2sff_k2_lightcurve_204204606-c02_kepler_v1_llc-default-aper.txt,204204606.0,204204606.0,243.978635,-23.254075,16155487-2315146,334-081037,None,,13.763,,,,,11.275,10.584,10.329,JHK,2MASS J16155487-2315146,b'2MASS J16155487-2315146',16 15 54.87,-23 15 14.6,6.0,6.0,60.0,60.0,90.0,B,I,b'2003yCat.2246....0C',brownD*,b'',M4.5,D,b'2011A&A...527A..24L',,,10.583999633789062,10.329000473022461,2MASS J16155487-2315146
204204888,1685.0,1.0141446028824916,0.1453309693410283,-0.392412006,0.957088658,1.004976941,1.057712114,4.939925618999999,-0.8376418297434847,-0.9973007705328906,../data/hlsp_k2sff_k2_lightcurve_204204888-c02_kepler_v1_llc-default-aper.txt,204204888.0,204204888.0,242.118634,-23.252865,16082847-2315103,None,None,,16.94,,,,,15.482,14.775,14.205,J,2MASS J16082847-2315103,b'2MASS J16082847-2315103',16 08 28.47,-23 15 10.3,6.0,6.0,60.0,60.0,90.0,B,I,b'2003yCat.2246....0C',brownD*,b'',M11.00,D,b'2011A&A...527A..24L',,,14.774999618530273,14.204999923706055,2MASS J16082847-2315103
204210528,1700.0,1.0035580629035297,0.01676990031623787,0.963625928,0.9910959765,1.0015973745000002,1.01552911075,1.094061748,-1.7754695189226262,-1.6120208187338707,../data/hlsp_k2sff_k2_lightcurve_204210528-c02_kepler_v1_llc-default-aper.txt,204210528.0,204210528.0,243.295106,-23.230946,16131082-2313514,None,None,,14.765,,,,,12.482,11.919,11.614,JHK,2MASS J16131082-2313514,b'2MASS J16131082-2313514',16 13 10.83,-23 13 51.4,6.0,6.0,60.0,60.0,90.0,B,I,b'2003yCat.2246....0C',brownD*,b'',M5.75,D,b'2011A&A...527A..24L',,,11.918999671936035,11.61400032043457,2MASS J16131082-2313514
204212486,1665.0,1.0021461333705697,0.01070807719609233,0.982120646,0.996630703,1.001389585,1.010606642,1.03149011,-1.9702885065814744,-1.854619003561848,../data/hlsp_k2sff_k2_lightcurve_204212486-c02_kepler_v1_llc-default-aper.txt,204212486.0,204212486.0,242.548513,-23.223341,16101164-2313239,334-080190,None,,12.954,15.584,13.91,13.272,12.178,10.103,9.331,9.071,gri,2MASS J16101164-2313239,,,,,,,,,,,,,,,,,,,,,
