EPIC_ID,count,mean,std,min,25%,50%,75%,max,logstd,logiqr,fname
202640668,3261.0,0.9948488711383012,0.026438377761069623,0.8239,0.977108324,0.997230341,1.013869289,1.084447944,-1.5777651963509225,-1.4346130966147008,../data/hlsp_k2sff_k2_lightcurve_202640668-c02_kepler_v1_llc-default-aper.txt
202661711,3223.0,1.0080059524024199,0.03599273166070791,0.9181910870000001,0.9810337984999999,1.0104681709999999,1.0363851625,1.138223896,-1.4437851914089939,-1.2568716725201377,../data/hlsp_k2sff_k2_lightcurve_202661711-c02_kepler_v1_llc-default-aper.txt
202676865,3311.0,0.9756143731041965,0.04135861736248885,0.885718468,0.9333278094999999,1.006401847,1.009296392,1.050981095,-1.3834339883347735,-1.119365977033538,../data/hlsp_k2sff_k2_lightcurve_202676865-c02_kepler_v1_llc-default-aper.txt
202678486,3330.0,1.0191861596012028,0.03647824099979903,0.957757388,0.98674606675,1.0054509985,1.05491819775,1.121292715,-1.437966111749846,-1.1663931301312795,../data/hlsp_k2sff_k2_lightcurve_202678486-c02_kepler_v1_llc-default-aper.txt
202679988,3284.0,1.0019598646583419,0.0551366414438183,0.860047918,0.9620255635,0.997206681,1.0423284487499997,2.141534665,-1.2585596917456627,-1.095268850416926,../data/hlsp_k2sff_k2_lightcurve_202679988-c02_kepler_v1_llc-default-aper.txt
202683706,3188.0,0.999405167159344,0.0014530629275860184,0.9932797529999999,0.9987407917500001,0.999653203,1.0003974615,1.002603165,-2.837715577366404,-2.780764057692551,../data/hlsp_k2sff_k2_lightcurve_202683706-c02_kepler_v1_llc-default-aper.txt
202687442,3331.0,1.2057452216526574,0.34953121390538305,0.803568602,0.889353139,0.91917031,1.5940769095,1.84471532,-0.45651403473501795,-0.1519810793997449,../data/hlsp_k2sff_k2_lightcurve_202687442-c02_kepler_v1_llc-default-aper.txt
202689729,3323.0,1.0008908243532948,0.0026935697677259282,0.994531827,0.9986557135,1.0007277209999998,1.0028414570000002,1.010134354,-2.569671771056962,-2.3782273885027423,../data/hlsp_k2sff_k2_lightcurve_202689729-c02_kepler_v1_llc-default-aper.txt
202693134,3221.0,1.000740628578395,0.000998956385298091,0.99911252,0.9999611970000001,1.000586745,1.001405514,1.011563309,-3.0004534727728776,-2.8403374769592427,../data/hlsp_k2sff_k2_lightcurve_202693134-c02_kepler_v1_llc-default-aper.txt
202694812,3315.0,1.0013795465499251,0.0027284173919096795,0.997457485,0.9990308569999999,0.9996773409999999,1.0044928855,1.006493291,-2.5640891907834895,-2.262646038110522,../data/hlsp_k2sff_k2_lightcurve_202694812-c02_kepler_v1_llc-default-aper.txt
202699293,3267.0,0.9908799839568398,0.08359697012755377,0.8462600640000001,0.908962941,1.005146279,1.0702139065,1.146477441,-1.077809462761101,-0.7924976763201862,../data/hlsp_k2sff_k2_lightcurve_202699293-c02_kepler_v1_llc-default-aper.txt
202709152,3324.0,1.0100968589954893,0.019422671656151715,0.972065795,0.9934082185,1.006752769,1.0263089635,1.125430554,-1.711691031600006,-1.4827942678334372,../data/hlsp_k2sff_k2_lightcurve_202709152-c02_kepler_v1_llc-default-aper.txt
202709674,3332.0,1.0047274463340323,0.008570702475050991,0.9918392570000001,0.99641811425,1.0020505165000002,1.01375107775,1.020388914,-2.0669835808147954,-1.7611271775246367,../data/hlsp_k2sff_k2_lightcurve_202709674-c02_kepler_v1_llc-default-aper.txt
202709862,3266.0,1.0039724319764252,0.02464818541276292,0.894695371,0.983356093,1.005542008,1.0253821145000002,1.175611644,-1.60821504775518,-1.3764817216381229,../data/hlsp_k2sff_k2_lightcurve_202709862-c02_kepler_v1_llc-default-aper.txt
202717677,3174.0,1.0008116154079991,0.001158493859052719,0.9983733359999999,0.9997763845,1.0008132415,1.0017957505,1.003523144,-2.936106263977231,-2.694784960216894,../data/hlsp_k2sff_k2_lightcurve_202717677-c02_kepler_v1_llc-default-aper.txt
202718258,3353.0,1.0020009476698468,0.004304817548350069,0.985698527,0.998080361,0.999563235,1.00657298,1.01669385,-2.3660452505805765,-2.0709583590082667,../data/hlsp_k2sff_k2_lightcurve_202718258-c02_kepler_v1_llc-default-aper.txt
202724025,3263.0,1.0024969232445597,0.016080886182914114,0.961770562,0.9905678044999999,1.0019508540000002,1.0135235445,1.11175351,-1.793690021896968,-1.6391087027787448,../data/hlsp_k2sff_k2_lightcurve_202724025-c02_kepler_v1_llc-default-aper.txt
202724532,3270.0,0.9953439476165139,0.025864303630758326,0.929058455,0.9736339855,0.9972875830000001,1.01550881025,1.0983895479999999,-1.5872992100208096,-1.378046997513718,../data/hlsp_k2sff_k2_lightcurve_202724532-c02_kepler_v1_llc-default-aper.txt
202760512,3157.0,1.0012032647630653,0.002974666564455676,0.993681897,0.998921871,1.001182974,1.003405543,1.011497249,-2.5265617080304317,-2.348366165434849,../data/hlsp_k2sff_k2_lightcurve_202760512-c02_kepler_v1_llc-default-aper.txt
202766302,3255.0,1.0023812356737336,0.004483419186925006,0.992634731,0.998805741,1.001964504,1.0061608350000002,1.01252975,-2.3483906539386816,-2.13341177250538,../data/hlsp_k2sff_k2_lightcurve_202766302-c02_kepler_v1_llc-default-aper.txt
202773970,3322.0,1.0037178023226987,0.02801460194002852,0.9454757859999999,0.9822765115000001,1.0056667755,1.021829853,1.408695808,-1.5526155440505005,-1.4028168210484675,../data/hlsp_k2sff_k2_lightcurve_202773970-c02_kepler_v1_llc-default-aper.txt
202787821,3293.0,1.0071901714287887,0.05210823467165351,0.915655943,0.9592860440000001,1.004696905,1.0510836829999999,1.436812965,-1.283093639658919,-1.0371684885423065,../data/hlsp_k2sff_k2_lightcurve_202787821-c02_kepler_v1_llc-default-aper.txt
202790830,3343.0,1.002340134821417,0.016515390396198117,0.9756884,0.9948213585000001,1.003656882,1.008813781,1.490308437,-1.782111155856268,-1.8541070898466827,../data/hlsp_k2sff_k2_lightcurve_202790830-c02_kepler_v1_llc-default-aper.txt
202791563,3348.0,1.0044552841977308,0.02481501819209258,0.9566300040000001,0.98238365875,0.9971178114999999,1.02832260375,1.154748252,-1.6052854020817082,-1.3378189827139033,../data/hlsp_k2sff_k2_lightcurve_202791563-c02_kepler_v1_llc-default-aper.txt
202793212,3349.0,1.0067469724553626,0.03693907704955126,0.92513538,0.9781126240000001,0.99979463,1.040949717,1.096186059,-1.432513959932444,-1.2017839147087919,../data/hlsp_k2sff_k2_lightcurve_202793212-c02_kepler_v1_llc-default-aper.txt
202795175,3351.0,1.0572965835538652,0.08603992658406336,0.870742943,0.9833771295,1.006926205,1.138994969,1.443073681,-1.0652999688581428,-0.8079406184497109,../data/hlsp_k2sff_k2_lightcurve_202795175-c02_kepler_v1_llc-default-aper.txt
202800046,3341.0,1.0387423777892828,0.09062820298708432,0.881487942,0.95101653,0.991315407,1.133649984,1.341647302,-1.0427366312895299,-0.7384196673447252,../data/hlsp_k2sff_k2_lightcurve_202800046-c02_kepler_v1_llc-default-aper.txt
202800875,3284.0,1.0018821217216822,0.027569679560589058,0.91045935,0.982405655,1.0016004760000001,1.02210666475,1.0676328590000002,-1.5595682816227974,-1.4011984473105306,../data/hlsp_k2sff_k2_lightcurve_202800875-c02_kepler_v1_llc-default-aper.txt
202804882,3321.0,1.0010667527627237,0.0017069320121359136,0.9959488590000001,0.9995645209999999,1.001292737,1.002444358,1.008349212,-2.76778377668388,-2.5406320927976656,../data/hlsp_k2sff_k2_lightcurve_202804882-c02_kepler_v1_llc-default-aper.txt
202816688,3323.0,1.001753135847729,0.005262315803133905,0.9881140740000001,0.9983499,1.0023175340000001,1.0052132575,1.0314136409999999,-2.2788230925021296,-2.1634633788984083,../data/hlsp_k2sff_k2_lightcurve_202816688-c02_kepler_v1_llc-default-aper.txt
202818196,3106.0,1.001772289017707,0.0031454979956544254,0.9928406909999999,0.9996674237500001,1.0017434870000002,1.00394417025,1.018993887,-2.50231058721606,-2.3688864913644077,../data/hlsp_k2sff_k2_lightcurve_202818196-c02_kepler_v1_llc-default-aper.txt
202828127,3356.0,1.0289841092079857,0.0759244841505756,0.899997187,0.959630314,0.980979397,1.1101947650000001,1.251537401,-1.1196181501020854,-0.8222775550740559,../data/hlsp_k2sff_k2_lightcurve_202828127-c02_kepler_v1_llc-default-aper.txt
202842502,3163.0,1.0004134284337645,0.00047551134734152476,0.999483272,1.0000081550000002,1.000271984,1.0008454535,1.003156953,-3.3228391148380134,-3.077119686819165,../data/hlsp_k2sff_k2_lightcurve_202842502-c02_kepler_v1_llc-default-aper.txt
202853972,3306.0,1.0159341370986086,0.05061896308145556,0.920855678,0.97461423025,1.011714645,1.0546956015,1.165932024,-1.2956867555154659,-1.0964684989501965,../data/hlsp_k2sff_k2_lightcurve_202853972-c02_kepler_v1_llc-default-aper.txt
202872570,3329.0,0.9752202194490837,0.04678821250687722,0.902892845,0.9274469670000001,0.9908133509999999,1.019158375,1.050313778,-1.3298635462424915,-1.0375766389941514,../data/hlsp_k2sff_k2_lightcurve_202872570-c02_kepler_v1_llc-default-aper.txt
202873945,3293.0,0.9997195046595805,0.03590652084295903,0.9215935940000001,0.972311464,0.9962608059999999,1.0264187679999999,1.675909106,-1.444826673735114,-1.2667441050822568,../data/hlsp_k2sff_k2_lightcurve_202873945-c02_kepler_v1_llc-default-aper.txt
202876718,3139.0,1.0001612418381653,0.0004687028074431097,0.9957075409999999,0.9998593815000001,1.000101063,1.000433053,1.004000403,-3.329102445128394,-3.2413367253314176,../data/hlsp_k2sff_k2_lightcurve_202876718-c02_kepler_v1_llc-default-aper.txt
202888106,3255.0,1.002667158607374,0.004801545995955192,0.9877825990000001,0.9981678110000001,1.0014112179999999,1.0074100785,1.022805701,-2.318618906497395,-2.0342214658007984,../data/hlsp_k2sff_k2_lightcurve_202888106-c02_kepler_v1_llc-default-aper.txt
202891090,3294.0,1.0026741417820286,0.016894852197432135,0.939764335,0.9911748979999999,1.001773476,1.013646436,1.122076412,-1.7722456032451317,-1.6483672025227998,../data/hlsp_k2sff_k2_lightcurve_202891090-c02_kepler_v1_llc-default-aper.txt
202891973,3231.0,1.0004383445341987,0.002451841460950923,0.994488072,0.9985142735,1.0006219170000001,1.0022421750000001,1.008281065,-2.610507615254838,-2.428535571256778,../data/hlsp_k2sff_k2_lightcurve_202891973-c02_kepler_v1_llc-default-aper.txt
202900241,3204.0,1.0007558777134855,0.0012157655731217414,0.9974701009999999,0.9997650025,1.0004498305,1.001854494,1.003917548,-2.9151501587102095,-2.679959391216018,../data/hlsp_k2sff_k2_lightcurve_202900241-c02_kepler_v1_llc-default-aper.txt
202903160,3222.0,0.9938329501272517,0.033771157352906755,0.892261442,0.97105114425,0.996778052,1.0185091047500001,1.203987411,-1.47145405564033,-1.3236909294694574,../data/hlsp_k2sff_k2_lightcurve_202903160-c02_kepler_v1_llc-default-aper.txt
202904043,3267.0,0.9999062479424561,0.004309270164099691,0.9902189859999999,0.9978217520000001,0.999652065,1.0014018075,1.122426434,-2.365596277529252,-2.4461102406307496,../data/hlsp_k2sff_k2_lightcurve_202904043-c02_kepler_v1_llc-default-aper.txt
202905306,3269.0,1.001056518487614,0.001875652161983892,0.997523878,0.999328841,1.0006466859999998,1.002909586,1.004771029,-2.7268476980131804,-2.446026605834266,../data/hlsp_k2sff_k2_lightcurve_202905306-c02_kepler_v1_llc-default-aper.txt
202906224,3286.0,0.9914976287325004,0.014157073365122175,0.955274504,0.97745085025,0.996808395,1.0033365047499998,1.093941853,-1.8490265173203673,-1.58694084972231,../data/hlsp_k2sff_k2_lightcurve_202906224-c02_kepler_v1_llc-default-aper.txt
202906766,3347.0,1.006599476318494,0.018053363041927502,0.967036705,0.992032607,1.005894758,1.0196540625,1.078983256,-1.7434418843674695,-1.55875344020476,../data/hlsp_k2sff_k2_lightcurve_202906766-c02_kepler_v1_llc-default-aper.txt
202908892,3275.0,0.9879133753264117,0.02244965285071378,0.90172172,0.9672728425,0.9946160620000001,1.0056267335,1.160205782,-1.6487903703036455,-1.4161905703301476,../data/hlsp_k2sff_k2_lightcurve_202908892-c02_kepler_v1_llc-default-aper.txt
202910245,3321.0,1.0091249798882884,0.06073692154249482,0.949108996,0.9892062779999999,1.0034482040000001,1.022880789,3.592607583,-1.2165472241231967,-1.4726987021096112,../data/hlsp_k2sff_k2_lightcurve_202910245-c02_kepler_v1_llc-default-aper.txt
202915242,3280.0,1.0021585371518287,0.018000480337390695,0.959233405,0.9867942590000001,1.0003669775000001,1.0172450292500002,1.202504494,-1.7447159057247559,-1.5164017174450986,../data/hlsp_k2sff_k2_lightcurve_202915242-c02_kepler_v1_llc-default-aper.txt
202933888,3259.0,1.0105348901641598,0.026682033866965948,0.962406546,0.9874422035,1.006586997,1.0348804944999999,1.094891413,-1.5737810689258696,-1.3238709651462979,../data/hlsp_k2sff_k2_lightcurve_202933888-c02_kepler_v1_llc-default-aper.txt
202942404,3276.0,1.0029805716275937,0.0043284822127167945,0.9948585609999999,0.99907660875,1.00113308,1.00737938975,1.014262496,-2.363664362814548,-2.0807764171828387,../data/hlsp_k2sff_k2_lightcurve_202942404-c02_kepler_v1_llc-default-aper.txt
202947197,3198.0,1.0002444503339618,0.0005146226135438735,0.988187425,0.999931987,1.0002615515,1.0005576569999999,1.00251285,-3.2885111339407875,-3.2036546683353246,../data/hlsp_k2sff_k2_lightcurve_202947197-c02_kepler_v1_llc-default-aper.txt
202949156,3260.0,1.0005350402334354,0.05122097005915681,0.92193271,0.951037081,0.9998211834999999,1.05037683425,1.131156575,-1.2905522008119559,-1.002876923083462,../data/hlsp_k2sff_k2_lightcurve_202949156-c02_kepler_v1_llc-default-aper.txt
202957873,3272.0,1.0082119612979832,0.021239800635263314,0.9629787679999999,0.9911719692500001,1.006260062,1.02529526775,1.276593487,-1.672849564022366,-1.4669489947639045,../data/hlsp_k2sff_k2_lightcurve_202957873-c02_kepler_v1_llc-default-aper.txt
202960425,3284.0,1.010765841939401,0.01661140993708162,0.979974482,0.994890175,1.0099471125,1.025722965,1.091468251,-1.7795935040984445,-1.5109871750210928,../data/hlsp_k2sff_k2_lightcurve_202960425-c02_kepler_v1_llc-default-aper.txt
202963882,3309.0,1.0220268600275029,0.09228709985117417,0.844575565,0.9447675259999999,0.9795606490000001,1.114001843,1.2155010240000002,-1.0348590016284385,-0.7715115669910636,../data/hlsp_k2sff_k2_lightcurve_202963882-c02_kepler_v1_llc-default-aper.txt
202972156,3288.0,0.9983889868208641,0.0038130619069894262,0.9864914779999999,0.99520250325,0.998602749,1.00141929775,1.006768794,-2.4187261436784286,-2.206433488268176,../data/hlsp_k2sff_k2_lightcurve_202972156-c02_kepler_v1_llc-default-aper.txt
202976647,3164.0,1.0013958335847049,0.005496489234495426,0.985889547,0.9974791519999999,1.0008544714999998,1.0049423155000001,1.023674055,-2.2599146183092165,-2.1270770439256217,../data/hlsp_k2sff_k2_lightcurve_202976647-c02_kepler_v1_llc-default-aper.txt
202976791,3249.0,1.0000924662271469,0.0014216676530699956,0.9974136490000001,0.999218842,0.9997263409999999,1.0006702920000001,1.040517306,-2.8472019178871353,-2.838197920285667,../data/hlsp_k2sff_k2_lightcurve_202976791-c02_kepler_v1_llc-default-aper.txt
202987851,3203.0,1.0202065471155155,0.12091214031651294,0.8481674840000001,0.910646912,0.941350212,1.1511556785,1.298993895,-0.9175300911345378,-0.6188690890482033,../data/hlsp_k2sff_k2_lightcurve_202987851-c02_kepler_v1_llc-default-aper.txt
203001378,3283.0,1.0010270622817563,0.010877975844690442,0.9767643540000001,0.9938757795000001,0.999833014,1.0065215584999998,1.227596585,-1.9634519099011838,-1.8980544122681176,../data/hlsp_k2sff_k2_lightcurve_203001378-c02_kepler_v1_llc-default-aper.txt
203001867,3320.0,1.0033250876786146,0.028736468212145084,0.936100998,0.9827073405,1.0051902045,1.023609639,1.280487055,-1.541566608861119,-1.3882522861780235,../data/hlsp_k2sff_k2_lightcurve_203001867-c02_kepler_v1_llc-default-aper.txt
203004488,3283.0,1.0629082343426757,0.1063421077402174,0.897205488,0.964196068,1.014933957,1.17566746,1.388102365,-0.9732947360580066,-0.6747483759810626,../data/hlsp_k2sff_k2_lightcurve_203004488-c02_kepler_v1_llc-default-aper.txt
203006330,3274.0,0.9905282453091018,0.020041465906539404,0.959374775,0.9831056974999999,0.9894794855,0.9965742224999999,1.53772347,-1.6980705157470293,-1.8706799632552005,../data/hlsp_k2sff_k2_lightcurve_203006330-c02_kepler_v1_llc-default-aper.txt
203009876,3284.0,1.0105849761869703,0.03946103240768447,0.930991824,0.9794396329999999,1.0049083765,1.04579913925,1.6629170269999998,-1.4038315566130948,-1.1780968540174508,../data/hlsp_k2sff_k2_lightcurve_203009876-c02_kepler_v1_llc-default-aper.txt
203013195,3256.0,1.012216438132062,0.025194267061826026,0.958148626,0.991390128,1.0032691695,1.03630935225,1.069735845,-1.5986982713877742,-1.3475677525631509,../data/hlsp_k2sff_k2_lightcurve_203013195-c02_kepler_v1_llc-default-aper.txt
203013725,3215.0,1.0028885940687424,0.004914925271673732,0.9951689859999999,0.9982853215,1.000451782,1.0080595755,1.0104226029999999,-2.3084830809542183,-2.0099163793077413,../data/hlsp_k2sff_k2_lightcurve_203013725-c02_kepler_v1_llc-default-aper.txt
203013984,3271.0,0.9964037910755094,0.00994914569138771,0.968274986,0.989271914,0.996431209,1.0032818875,1.050068315,-2.0022142094497575,-1.8535626861856498,../data/hlsp_k2sff_k2_lightcurve_203013984-c02_kepler_v1_llc-default-aper.txt
203014080,3184.0,0.9969572969466071,0.0076384989302468965,0.97859578,0.9960493810000001,0.9988560590000001,1.0023348264999998,1.006496607,-2.116991977858969,-2.201663934949424,../data/hlsp_k2sff_k2_lightcurve_203014080-c02_kepler_v1_llc-default-aper.txt
203015557,3163.0,1.001204750284854,0.0016784321604803,0.997020068,1.0000377025,1.001196653,1.00239024,1.02181057,-2.775096207543441,-2.628463445089544,../data/hlsp_k2sff_k2_lightcurve_203015557-c02_kepler_v1_llc-default-aper.txt
203017692,3296.0,0.9869378607484838,0.047255577735195356,0.89219201,0.9418852015000001,1.0002564834999998,1.0291666465,1.354416738,-1.3255469228869845,-1.0590780723380064,../data/hlsp_k2sff_k2_lightcurve_203017692-c02_kepler_v1_llc-default-aper.txt
203020085,3227.0,1.0017241831459567,0.0028398064961334675,0.997796043,0.9989146499999999,1.000804595,1.004627121,1.0065554909999999,-2.5467112516869594,-2.2431759916611607,../data/hlsp_k2sff_k2_lightcurve_203020085-c02_kepler_v1_llc-default-aper.txt
203020580,3297.0,1.0017010744679995,0.004143773244582521,0.993466008,0.9982498059999999,1.000684434,1.005810323,1.011616751,-2.382604018060356,-2.1214485057461316,../data/hlsp_k2sff_k2_lightcurve_203020580-c02_kepler_v1_llc-default-aper.txt
203036210,3260.0,0.9999565115294488,0.036890419933618725,0.9154987809999999,0.97021201125,0.996796048,1.0263616475,1.091736117,-1.433086401053615,-1.2506530528509567,../data/hlsp_k2sff_k2_lightcurve_203036210-c02_kepler_v1_llc-default-aper.txt
203036352,3285.0,1.000831081789041,0.021586639872934625,0.960900383,0.9932567529999999,0.999109377,1.005511812,1.809710119,-1.6658149536922422,-1.911684593566309,../data/hlsp_k2sff_k2_lightcurve_203036352-c02_kepler_v1_llc-default-aper.txt
203036995,3258.0,1.0014696180635354,0.01977955019374727,0.972079928,0.9945250427500001,1.000432439,1.005826014,1.74912337,-1.7037835889064166,-1.9468842299334812,../data/hlsp_k2sff_k2_lightcurve_203036995-c02_kepler_v1_llc-default-aper.txt
203042487,3298.0,0.9973083236600968,0.009879638986370502,0.971434263,0.9922139509999999,0.9968688955,1.0011452635,1.2084298340000001,-2.0052589247536394,-2.049084714725954,../data/hlsp_k2sff_k2_lightcurve_203042487-c02_kepler_v1_llc-default-aper.txt
203044910,3301.0,0.9997593972617382,0.03338132617478999,0.94232492,0.970128798,0.998431009,1.027091781,1.145718108,-1.4764964136438155,-1.2444072759281175,../data/hlsp_k2sff_k2_lightcurve_203044910-c02_kepler_v1_llc-default-aper.txt
203048597,3301.0,1.0015311652993029,0.013646663404946286,0.9656934420000001,0.9915522529999999,1.000927192,1.011001208,1.089101866,-1.8649735201948854,-1.7111037285246906,../data/hlsp_k2sff_k2_lightcurve_203048597-c02_kepler_v1_llc-default-aper.txt
203050730,3282.0,1.0051122053622772,0.00928834504069947,0.977113033,0.9986729812499999,1.0045953415,1.01081082025,1.069498238,-2.032061659926621,-1.9158586274218674,../data/hlsp_k2sff_k2_lightcurve_203050730-c02_kepler_v1_llc-default-aper.txt
203055658,3280.0,1.00347593389055,0.005324034856400741,0.9955121659999999,0.99838177925,1.000859595,1.00899581525,1.012291286,-2.273759109866606,-1.9741194436922342,../data/hlsp_k2sff_k2_lightcurve_203055658-c02_kepler_v1_llc-default-aper.txt
203057956,3180.0,1.001101666533649,0.0015726523533189324,0.9975313790000001,0.9998415704999999,1.000865469,1.0023368355,1.019954382,-2.8033672708425486,-2.6028833250200374,../data/hlsp_k2sff_k2_lightcurve_203057956-c02_kepler_v1_llc-default-aper.txt
203062441,3195.0,1.0017713575611906,0.004487455377045354,0.9888583390000001,0.998301776,1.0011867159999999,1.0050301460000002,1.016215138,-2.3479998569872897,-2.1720901342523464,../data/hlsp_k2sff_k2_lightcurve_203062441-c02_kepler_v1_llc-default-aper.txt
203063710,3199.0,1.0067007903998122,0.009337071453432197,0.993099602,0.99763051,1.004812749,1.01708658,1.0230464890000002,-2.0297893176724666,-1.7109448798786266,../data/hlsp_k2sff_k2_lightcurve_203063710-c02_kepler_v1_llc-default-aper.txt
203065387,3272.0,1.1905340161989608,0.2873862227372882,0.761083297,0.9179162544999999,1.0458501729999998,1.4867783359999998,1.7154932719999998,-0.5415340557306403,-0.24499301392803585,../data/hlsp_k2sff_k2_lightcurve_203065387-c02_kepler_v1_llc-default-aper.txt
203065453,3303.0,1.0049214774432333,0.01896003797380151,0.956209489,0.9942123165000001,1.007514405,1.0183558220000002,1.044270216,-1.7221607971774917,-1.6171996725660231,../data/hlsp_k2sff_k2_lightcurve_203065453-c02_kepler_v1_llc-default-aper.txt
203065665,3212.0,1.0029877484819432,0.009212675057153286,0.962155187,0.99712842,1.0026525015,1.0092528547500002,1.050126917,-2.03561424668965,-1.916338499379562,../data/hlsp_k2sff_k2_lightcurve_203065665-c02_kepler_v1_llc-default-aper.txt
203070560,3301.0,1.000217008943048,0.004920370461548473,0.985605011,0.997170278,0.999834432,1.003098082,1.058993157,-2.308002197364893,-2.2271061645303685,../data/hlsp_k2sff_k2_lightcurve_203070560-c02_kepler_v1_llc-default-aper.txt
